Card Id	Card Name	Set Name	other 	x	x	x	x	x	x	x	x	x
14113	Stealth Mission	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14114	Tamiyo's Epiphany	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14115	Teferi's Time Twist	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14116	Thunder Drake	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14117	Wall of Runes	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14118	Aid the Fallen	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14119	Banehound	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14120	Charity Extractor	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14121	Davriel's Shadowfugue	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14122	Duskmantle Operative	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14123	Herald of the Dreadhorde	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14124	Kaya's Ghostform	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14125	Lazotep Behemoth	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14126	Lazotep Reaver	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14127	Ob Nixilis's Cruelty	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14128	Shriekdiver	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14129	Sorin's Thirst	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14130	Spark Harvest	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14131	Spark Reaper	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14132	Tithebearer Giant	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14133	Toll of the Invasion	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14134	Unlikely Aid	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14135	Vampire Opportunist	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14136	Vraska's Finisher	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14137	Ahn-Crop Invader	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14138	Blindblast	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14139	Burning Prophet	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14140	Chainwhip Cyclops	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14141	Goblin Assailant	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14142	Goblin Assault Team	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14143	Grim Initiate	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14144	Heartfire	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14145	Honor the God-Pharaoh	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14146	Invading Manticore	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14147	Jaya's Greeting	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14148	Nahiri's Stoneblades	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14149	Raging Kronch	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14150	Samut's Sprint	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14151	Sarkhan's Catharsis	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14152	Spellgorger Weird	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14153	Turret Ogre	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14154	Arboreal Grazer	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14155	Arlinn's Wolf	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14156	Band Together	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14157	Bloom Hulk	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14158	Centaur Nurturer	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14159	Courage in Crisis	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14160	Forced Landing	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14161	Kraul Stinger	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14162	Kronch Wrangler	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14163	New Horizons	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14164	Pollenbright Druid	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14165	Primordial Wurm	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14166	Return to Nature	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14167	Snarespinner	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14168	Steady Aim	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14169	Thundering Ceratok	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14170	Vivien's Grizzly	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14171	Wardscale Crocodile	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14172	Guild Globe	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14173	Iron Bully	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14174	Mana Geode	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14175	Prismite	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14176	Saheeli's Silverwing	War of the Spark	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14177	Desperate Lunge	War of the Spark	legal	legal	legal	legal	legal	legal	legal	not_legal	legal	legal
14178	Guildpact Informant	War of the Spark	legal	legal	legal	legal	legal	legal	legal	not_legal	legal	legal
14179	"Karn, Scion of Urza"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14180	Adamant Will	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14181	Aven Sentry	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14182	"Baird, Steward of Argive"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14183	Benalish Honor Guard	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14184	Benalish Marshal	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14185	Blessed Light	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14186	Board the Weatherlight	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14187	Call the Cavalry	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14188	Charge	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14189	D'Avenant Trapper	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14190	"Danitha Capashen, Paragon"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14191	Daring Archaeologist	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14192	Dauntless Bodyguard	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14193	Dub	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14194	"Evra, Halcyon Witness"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14195	Excavation Elephant	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14196	Healing Grace	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14197	Invoke the Divine	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14198	Knight of Grace	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14199	Knight of New Benalia	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14200	"Kwende, Pride of Femeref"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14201	Lyra Dawnbringer	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14202	Mesa Unicorn	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14203	On Serra's Wings	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14204	Pegasus Courser	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14205	Sanctum Spirit	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14206	Seal Away	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14207	Sergeant-at-Arms	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14208	Serra Angel	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14209	Serra Disciple	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14210	"Shalai, Voice of Plenty"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14211	"Teshar, Ancestor's Apostle"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14212	Urza's Ruinous Blast	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14213	Academy Drake	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14214	Academy Journeymage	Dominaria	legal	legal	legal	legal	legal	legal	legal	not_legal	legal	legal
14215	Arcane Flight	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14216	Artificer's Assistant	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14217	Befuddle	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14218	Blink of an Eye	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14219	Cloudreader Sphinx	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14220	Cold-Water Snapper	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14221	Curator's Ward	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14222	Deep Freeze	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14223	Diligent Excavator	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14224	Homarid Explorer	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14225	Karn's Temporal Sundering	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14226	Merfolk Trickster	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14227	"Naban, Dean of Iteration"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14228	"Naru Meha, Master Wizard"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14229	Precognition Field	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14230	Relic Runner	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14231	Sage of Lat-Nam	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14232	Sentinel of the Pearl Trident	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14233	"Slinn Voda, the Rising Deep"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14234	Tempest Djinn	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14235	"Tetsuko Umezawa, Fugitive"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14236	Tolarian Scholar	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14237	Unwind	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14238	Vodalian Arcanist	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14239	Weight of Memory	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14240	Wizard's Retort	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14241	"Zahid, Djinn of the Lamp"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14242	Blessing of Belzenlok	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14243	Cabal Evangel	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14244	Cabal Paladin	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14245	Caligo Skin-Witch	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14246	Cast Down	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14247	Dark Bargain	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14248	Deathbloom Thallid	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14249	Demonic Vigor	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14250	Demonlord Belzenlok	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14251	Divest	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14252	Dread Shade	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14253	Drudge Sentinel	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14254	Eviscerate	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14255	Feral Abomination	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14256	Fungal Infection	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14257	"Josu Vess, Lich Knight"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14258	"Kazarov, Sengir Pureblood"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14259	Knight of Malice	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14260	Lich's Mastery	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14261	Lingering Phantom	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14262	Rat Colony	Dominaria	legal	legal	legal	legal	legal	legal	legal	not_legal	legal	legal
14263	Soul Salvage	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14264	Stronghold Confessor	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14265	Thallid Omnivore	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14266	Thallid Soothsayer	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14267	"Torgaar, Famine Incarnate"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14268	"Urgoros, the Empty One"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14269	Vicious Offering	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14270	"Whisper, Blood Liturgist"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14271	Windgrace Acolyte	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14272	"Yargle, Glutton of Urborg"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14273	Yawgmoth's Vile Offering	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14274	Bloodstone Goblin	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14275	Champion of the Flame	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14276	Fervent Strike	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14277	Fiery Intervention	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14278	Fight with Fire	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14279	Fire Elemental	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14280	Firefist Adept	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14281	Frenzied Rage	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14282	Ghitu Chronicler	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14283	Ghitu Journeymage	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14284	Ghitu Lavarunner	Dominaria	legal	legal	legal	legal	legal	legal	legal	not_legal	legal	legal
14285	Goblin Barrage	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14286	Goblin Chainwhirler	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14287	Haphazard Bombardment	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14288	Jaya Ballard	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14289	Jaya's Immolating Inferno	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14290	Keldon Overseer	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14291	Keldon Raider	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14292	Keldon Warcaller	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14293	Orcish Vandal	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14294	Radiating Lightning	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14295	Rampaging Cyclops	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14296	Run Amok	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14297	Seismic Shift	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14298	Shivan Fire	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14299	"Squee, the Immortal"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14300	Two-Headed Giant	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14301	"Valduk, Keeper of the Flame"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14302	Verix Bladewing	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14303	Warcry Phoenix	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14304	Warlord's Fury	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14305	Wizard's Lightning	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14306	Adventurous Impulse	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14307	Ancient Animus	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14308	Arbor Armament	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14309	Baloth Gorger	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14310	Corrosive Ooze	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14311	Elfhame Druid	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14312	Fungal Plots	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14313	Gaea's Protector	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14314	Gift of Growth	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14315	Grow from the Ashes	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14316	"Grunn, the Lonely King"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14317	Kamahl's Druidic Vow	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14318	Krosan Druid	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14319	Llanowar Elves	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14320	Llanowar Envoy	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14321	Llanowar Scout	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14322	Mammoth Spider	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14323	"Marwyn, the Nurturer"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14324	"Multani, Yavimaya's Avatar"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14325	Nature's Spiral	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14326	Pierce the Sky	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14327	Saproling Migration	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14328	Spore Swarm	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14329	Sporecrown Thallid	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14330	Steel Leaf Champion	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14331	Sylvan Awakening	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14332	Territorial Allosaurus	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14333	Untamed Kavu	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14334	Wild Onslaught	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14335	Yavimaya Sapherd	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14336	"Adeliz, the Cinder Wind"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14337	Arvad the Cursed	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14338	"Aryel, Knight of Windgrace"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14339	Darigaaz Reincarnated	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14340	"Garna, the Bloodflame"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14341	Grand Warlord Radha	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14342	"Hallar, the Firefletcher"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14343	"Jhoira, Weatherlight Captain"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14344	"Jodah, Archmage Eternal"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14345	"Muldrotha, the Gravetide"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14346	Oath of Teferi	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14347	Primevals' Glorious Rebirth	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14348	"Raff Capashen, Ship's Mage"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14349	"Rona, Disciple of Gix"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14350	"Shanna, Sisay's Legacy"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14351	"Slimefoot, the Stowaway"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14352	"Tatyova, Benthic Druid"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14353	"Teferi, Hero of Dominaria"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14354	"Tiana, Ship's Caretaker"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14355	Amaranthine Wall	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14356	Blackblade Reforged	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14357	Bloodtallow Candle	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14358	Damping Sphere	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14359	Forebear's Blade	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14360	Guardians of Koilos	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14361	Helm of the Host	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14362	Howling Golem	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14363	Jhoira's Familiar	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14364	Jousting Lance	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14365	Mishra's Self-Replicator	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14366	Mox Amber	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14367	Navigator's Compass	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14368	Pardic Wanderer	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14369	Powerstone Shard	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14370	Shield of the Realm	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14371	Short Sword	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14372	Skittering Surveyor	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14373	Sorcerer's Wand	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14374	Sparring Construct	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14375	Thran Temporal Gateway	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14376	"Traxos, Scourge of Kroog"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14377	Urza's Tome	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	legal	legal	legal
14378	Voltaic Servant	Dominaria	legal	legal	legal	legal	legal	legal	legal	legal	legal	legal
14379	Weatherlight	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14380	"Teferi, Timebender"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14381	Temporal Machinations	Dominaria	legal	legal	legal	legal	legal	legal	legal	not_legal	legal	legal
14382	"Niambi, Faithful Healer"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14383	Teferi's Sentinel	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14384	"Chandra, Bold Pyromancer"	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14385	Chandra's Outburst	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14386	Karplusan Hound	Dominaria	legal	legal	legal	legal	legal	not_legal	legal	not_legal	legal	legal
14387	Pyromantic Pilgrim	Dominaria	legal	legal	legal	legal	legal	legal	legal	not_legal	legal	legal
